customerID,Churn_Probability,Risk_Category,Charge_Score,Priority_Score,Priority_Group,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Partner,Dependents
2372-HWUHI,0.4907087536130379,Medium Risk,0.37347368421052635,0.4555382327922844,Priority 3,2,44.35,81.25,Month-to-month,Electronic check,DSL,No,No,No,No,No,No,No,No
7799-LGRDP,0.01759864343537594,Low Risk,0.21642105263157893,0.07724536619423683,Priority 3,43,25.7,1188.2,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7850-VWJUU,0.23441498493875942,Low Risk,0.631578947368421,0.3535641736676579,Priority 3,23,75.0,1778.5,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,No,No,No,No,No,No,No
3774-VBNXY,0.014848040454177439,Low Risk,0.17010526315789473,0.06142520726529263,Priority 3,64,20.2,1277.75,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
6217-KDYWC,0.01657745833919831,Low Risk,0.16505263157894737,0.061120010311123026,Priority 3,57,19.6,1170.55,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
0390-DCFDQ,0.7780908114321593,High Risk,0.5932631578947368,0.7226425153709325,Priority 1,1,70.45,70.45,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,No,Yes,No
3146-MSEGF,0.014094678460808183,Low Risk,0.7414736842105263,0.2323083801857236,Priority 3,72,88.05,6425.65,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4080-OGPJL,0.2316014380117491,Low Risk,0.5991578947368421,0.34186837502927697,Priority 3,8,71.15,563.65,Month-to-month,Electronic check,DSL,Yes,No,No,Yes,No,Yes,No,No
1095-WGNGG,0.07839878386512894,Low Risk,0.8509473684210526,0.310163359231906,Priority 3,61,101.05,5971.25,Two year,Bank transfer (automatic),Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No
2636-SJDOU,0.08087807200411383,Low Risk,0.7098947368421052,0.26958307145551125,Priority 3,64,84.3,5289.05,One year,Credit card (automatic),Fiber optic,Yes,Yes,No,No,No,No,No,No
1131-QQZEB,0.016570620466775102,Low Risk,0.20168421052631577,0.0721046974846373,Priority 3,71,23.95,1756.2,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
5716-EZXZN,0.031303830598077204,Low Risk,0.8341052631578947,0.27214426036602246,Priority 3,65,99.05,6416.7,Two year,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
6837-BJYDQ,0.05018425295380188,Low Risk,0.16505263157894737,0.08464476654134552,Priority 3,3,19.6,61.35,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2135-RXIHG,0.6670431115526423,High Risk,0.38442105263157894,0.5822564938763233,Priority 2,1,45.65,45.65,Month-to-month,Electronic check,DSL,No,No,No,No,No,No,No,No
6440-DKQGE,0.06302459240226,Low Risk,0.5431578947368421,0.20706458310263462,Priority 3,30,64.5,1929.95,One year,Credit card (automatic),DSL,No,Yes,Yes,No,Yes,No,No,Yes
3466-BYAVD,0.1581002009684798,Low Risk,0.5852631578947368,0.28624908804635685,Priority 3,15,69.5,1071.4,Month-to-month,Mailed check,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes
3780-YVMFA,0.30427080901213616,Medium Risk,0.5772631578947368,0.38616851367691635,Priority 3,8,68.55,564.35,Month-to-month,Electronic check,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes
3874-EQOEP,0.6801643250182794,High Risk,0.8,0.7161150275127955,Priority 1,7,95.0,655.5,Month-to-month,Mailed check,Fiber optic,No,No,No,No,Yes,Yes,No,No
1679-JRFBR,0.12233491769888197,Low Risk,0.9107368421052632,0.3588554950207963,Priority 3,70,108.15,7930.55,One year,Credit card (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
9073-ZZIAY,0.028353011125292163,Low Risk,0.7250526315789473,0.2373628972613887,Priority 3,62,86.1,5215.25,Two year,Electronic check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3077-RSNTJ,0.08887149477302324,Low Risk,0.16589473684210526,0.11197846739374784,Priority 3,6,19.7,113.5,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
6551-GNYDG,0.46641578834012454,Medium Risk,0.6812631578947369,0.5308699992065082,Priority 2,14,80.9,1152.8,Month-to-month,Bank transfer (automatic),Fiber optic,No,No,No,No,No,Yes,Yes,Yes
9167-APMXZ,0.4541027669648168,Medium Risk,0.7086315789473685,0.5304614105595823,Priority 2,22,84.15,1821.95,Month-to-month,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,No,No,No
2749-CTKAJ,0.03817405206909912,Low Risk,0.16968421052631577,0.07762709960626411,Priority 3,22,20.15,419.9,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
6371-NZYEG,0.0407068957032956,Low Risk,0.5410526315789473,0.19081061646599112,Priority 3,16,64.25,1024.0,Two year,Mailed check,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes
7554-NEWDD,0.027838509909169664,Low Risk,0.21642105263157893,0.08441327272589244,Priority 3,10,25.7,251.6,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8992-VONJD,0.20811340594132974,Low Risk,0.47157894736842104,0.2871530683694571,Priority 3,13,56.0,764.55,Month-to-month,Electronic check,DSL,Yes,Yes,No,No,No,No,No,Yes
0867-MKZVY,0.38041272500409595,Medium Risk,0.6938947368421053,0.4744573285554987,Priority 3,20,82.4,1592.35,Month-to-month,Electronic check,Fiber optic,Yes,No,No,No,No,No,Yes,No
4482-EWFMI,0.6396679005246207,High Risk,0.5869473684210527,0.6238517408935502,Priority 2,2,69.7,135.2,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
4648-YPBTM,0.04080013058832496,Low Risk,0.6223157894736843,0.21525482825393275,Priority 3,53,73.9,3958.25,Two year,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,No,Yes,No,No
2907-ILJBN,0.036054198940736845,Low Risk,0.17347368421052634,0.07728004452167368,Priority 3,11,20.6,233.9,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
6345-FZOQH,0.018222718256754134,Low Risk,0.16757894736842105,0.06302958699025421,Priority 3,69,19.9,1363.45,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
3376-BMGFE,0.6022983610084078,High Risk,0.5970526315789474,0.6007246421795697,Priority 2,4,70.9,273.0,Month-to-month,Bank transfer (automatic),Fiber optic,No,No,No,No,No,No,No,No
5997-OPVFA,0.018968043209362656,Low Risk,0.7498947368421053,0.2382460512991854,Priority 3,72,89.05,6254.45,Two year,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
3445-HXXGF,0.4345872507449085,Medium Risk,0.3814736842105263,0.41865318078459385,Priority 3,58,45.3,2651.2,Month-to-month,Electronic check,DSL,No,Yes,Yes,No,No,Yes,Yes,No
1159-WFSGR,0.10499962327169123,Low Risk,0.17178947368421052,0.12503657839544702,Priority 3,16,20.4,321.4,Month-to-month,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
7654-YWJUF,0.057291850955736516,Low Risk,0.7094736842105264,0.25294640093217347,Priority 3,43,84.25,3539.25,One year,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes,No,No,Yes,No
1875-QIVME,0.8750749094714911,Very High Risk,0.8791578947368421,0.8762998050510964,Priority 1,2,104.4,242.8,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,No
6727-IOTLZ,0.046781071975722295,Low Risk,0.6901052631578948,0.23977832933037402,Priority 3,14,81.95,1181.75,Two year,Mailed check,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No
0691-JVSYA,0.1987623613079892,Low Risk,0.7987368421052631,0.37875470554717133,Priority 3,53,94.85,5000.2,One year,Bank transfer (automatic),Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No
5918-VUKWP,0.03539146290842646,Low Risk,0.17305263157894737,0.07668981350958273,Priority 3,32,20.55,654.55,One year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
1744-JHKYS,0.09561313827919822,Low Risk,0.208,0.12932919679543875,Priority 3,34,24.7,780.2,Month-to-month,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
2656-FMOKZ,0.5180510061124047,Medium Risk,0.6269473684210527,0.550719914804999,Priority 2,15,74.45,1145.7,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,No,No,No
2070-FNEXE,0.33755763154032997,Medium Risk,0.6437894736842106,0.4294271841834941,Priority 3,7,76.45,503.6,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,No,No,No,No,No,No,No
5947-SGKCL,0.4986552574729938,Medium Risk,0.887157894736842,0.6152060486521482,Priority 2,15,105.35,1559.25,Month-to-month,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes
3712-PKXZA,0.03376857195265265,Low Risk,0.17305263157894737,0.07555378984054106,Priority 3,61,20.55,1252.0,One year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
6317-YPKDH,0.519599625431981,Medium Risk,0.25221052631578944,0.4393828956971235,Priority 3,1,29.95,29.95,Month-to-month,Bank transfer (automatic),DSL,No,Yes,No,No,No,No,No,No
6582-OIVSP,0.5134369555115488,Medium Risk,0.3814736842105263,0.473847974121242,Priority 3,1,45.3,45.3,Month-to-month,Mailed check,DSL,No,No,No,No,No,No,No,No
9367-WXLCH,0.6183149138188635,High Risk,0.7115789473684211,0.6462941238837308,Priority 2,8,84.5,662.65,Month-to-month,Bank transfer (automatic),Fiber optic,No,No,No,No,No,Yes,No,No
5524-KHNJP,0.07801428620312627,Low Risk,0.6294736842105263,0.24345210560534628,Priority 3,33,74.75,2453.3,One year,Credit card (automatic),DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes
1918-ZBFQJ,0.5976451737398834,Medium Risk,0.6673684210526316,0.6185621479337078,Priority 2,13,79.25,1111.65,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,No,No,No,No
1024-GUALD,0.7400787670030424,High Risk,0.2088421052631579,0.5807077684810771,Priority 2,1,24.8,24.8,Month-to-month,Electronic check,DSL,No,No,No,No,No,No,Yes,No
4827-USJHP,0.19570475230409837,Low Risk,0.43621052631578944,0.2678564845076057,Priority 3,20,51.8,1023.85,Month-to-month,Mailed check,DSL,No,Yes,No,No,No,No,No,No
8167-GJLRN,0.40835999197631595,Medium Risk,0.256,0.3626519943834211,Priority 3,3,30.4,82.15,Month-to-month,Electronic check,DSL,No,No,No,Yes,No,No,No,No
0956-SYCWG,0.05317354873795811,Low Risk,0.1654736842105263,0.08686358937972857,Priority 3,13,19.65,244.8,One year,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8017-UVSZU,0.17299743993769862,Low Risk,0.4766315789473684,0.26408768164059954,Priority 3,40,56.6,2379.1,Month-to-month,Credit card (automatic),DSL,No,Yes,No,No,No,No,Yes,No
7100-FQPRV,0.06251448365468786,Low Risk,0.6054736842105264,0.22540224382143942,Priority 3,43,71.9,3173.35,One year,Credit card (automatic),DSL,Yes,No,No,Yes,No,Yes,Yes,Yes
2472-OVKUP,0.6689934713809822,High Risk,0.7663157894736842,0.6981901668087928,Priority 2,6,91.0,531.0,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No
2984-RGEYA,0.01593349694905718,Low Risk,0.16631578947368422,0.06104818470644528,Priority 3,69,19.75,1375.4,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
9680-NIAUV,0.02235462877960932,Low Risk,0.9237894736842106,0.2927850822509897,Priority 3,72,109.7,8129.3,Two year,Credit card (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2146-EGVDT,0.01490346983267342,Low Risk,0.16252631578947369,0.0591903236197135,Priority 3,59,19.3,1192.7,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
2604-IJPDU,0.4533657820389452,Medium Risk,0.8130526315789474,0.5612718369009457,Priority 2,20,96.55,1901.65,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,No
9178-JHUVJ,0.019942344713058027,Low Risk,0.20294736842105265,0.07484385182545641,Priority 3,24,24.1,587.4,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
6168-YBYNP,0.37200779612406554,Medium Risk,0.9376842105263158,0.5417107204447407,Priority 2,59,111.35,6519.75,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,No
7255-SSFBC,0.037656045425061284,Low Risk,0.9452631578947368,0.30993817916596395,Priority 3,72,112.25,8041.65,Two year,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3645-DEYGF,0.31432170076345717,Medium Risk,0.17473684210526316,0.2724462431659989,Priority 3,1,20.75,20.75,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
9323-HGFWY,0.165001678513226,Low Risk,0.8581052631578948,0.37293275390662667,Priority 3,27,101.9,2681.15,One year,Credit card (automatic),Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,No
8544-GOQSH,0.330603916194594,Medium Risk,0.6741052631578948,0.4336543202835842,Priority 3,14,80.05,1112.3,Month-to-month,Credit card (automatic),Fiber optic,No,Yes,No,Yes,No,No,No,No
3363-DTIVD,0.07193854355394831,Low Risk,0.8888421052631579,0.3170096120667112,Priority 3,71,105.55,7405.5,Two year,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes
7018-WBJNK,0.492744165197415,Medium Risk,0.6593684210526316,0.5427314419539799,Priority 2,13,78.3,1033.95,Month-to-month,Credit card (automatic),Fiber optic,No,No,No,No,Yes,No,No,Yes
9142-KZXOP,0.20444048688390914,Low Risk,0.5797894736842105,0.3170451829239995,Priority 3,44,68.85,2958.95,Month-to-month,Credit card (automatic),Fiber optic,No,No,No,No,No,No,No,No
7674-YTAFD,0.08418951057630113,Low Risk,0.6732631578947369,0.26091160477183184,Priority 3,33,79.95,2684.85,One year,Bank transfer (automatic),Fiber optic,No,Yes,No,Yes,No,No,No,No
6348-SNFUS,0.015195585463489468,Low Risk,0.46694736842105267,0.1507211203507584,Priority 3,72,55.45,4179.2,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1285-OKIPP,0.8451496871897248,Very High Risk,0.6728421052631579,0.7934574126117547,Priority 1,1,79.9,79.9,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,Yes,No,No
7825-ECJRF,0.6572709059308095,High Risk,0.8976842105263158,0.7293948973094613,Priority 1,19,106.6,1934.45,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,No
1347-KTTTA,0.15155395669592425,Low Risk,0.8627368421052631,0.3649088223187259,Priority 3,64,102.45,6654.1,One year,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No
7841-TZDMQ,0.46604801095683995,Medium Risk,0.3873684210526316,0.4424441339855774,Priority 3,2,46.0,84.5,Month-to-month,Credit card (automatic),DSL,No,No,No,No,No,No,No,No
4195-NZGTA,0.6038093356547115,High Risk,0.21263157894736842,0.48645600864250854,Priority 3,1,25.25,25.25,Month-to-month,Electronic check,DSL,No,No,No,No,No,No,No,No
7157-SMCFK,0.016941631129881538,Low Risk,0.16631578947368422,0.06175387863302234,Priority 3,61,19.75,1124.2,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
4709-LKHYG,0.03713005196989801,Low Risk,0.16842105263157894,0.07651735216840229,Priority 3,29,20.0,540.05,One year,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
2504-DSHIH,0.46347591773894564,Medium Risk,0.7309473684210526,0.5437173529435777,Priority 2,23,86.8,1975.85,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,Yes,Yes,No
0699-NDKJM,0.12443994552722892,Low Risk,0.49473684210526314,0.23552901450063918,Priority 3,57,58.75,3437.45,Month-to-month,Bank transfer (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No
9286-BHDQG,0.013431718468509365,Low Risk,0.38105263157894737,0.12371799240164076,Priority 3,72,45.25,3139.8,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes
0230-WEQUW,0.026060719332118374,Low Risk,0.4766315789473684,0.16123197721669338,Priority 3,66,56.6,3789.2,Two year,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2040-LDIWQ,0.04454561590822788,Low Risk,0.7090526315789474,0.24389772060944373,Priority 3,65,84.2,5324.5,Two year,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6496-JDSSB,0.6413769417499083,High Risk,0.6736842105263158,0.6510691223828305,Priority 2,8,80.0,624.6,Month-to-month,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,No,No,No
9408-SSNVZ,0.6362152434185055,High Risk,0.5907368421052632,0.6225717230245328,Priority 2,4,70.15,268.35,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
4443-EMBNA,0.012888009266824322,Low Risk,0.20842105263157895,0.0715479222762507,Priority 3,71,24.75,1836.9,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
6469-MRVET,0.23544922792308162,Low Risk,0.17010526315789473,0.21584603849352554,Priority 3,1,20.2,20.2,One year,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
0742-MOABM,0.2628593212200392,Low Risk,0.4214736842105263,0.31044363011718534,Priority 3,4,50.05,179.35,Month-to-month,Mailed check,DSL,No,No,No,Yes,No,No,Yes,No
5961-VUSRV,0.04880100860091518,Low Risk,0.16294736842105265,0.08304491654695642,Priority 3,12,19.35,219.35,One year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6778-JFCMK,0.09027658253280464,Low Risk,0.42610526315789476,0.1910251867203317,Priority 3,24,50.6,1288.75,One year,Mailed check,DSL,Yes,No,No,No,Yes,Yes,No,No
6341-JVQGF,0.07858504079325637,Low Risk,0.6833684210526316,0.26002005487106894,Priority 3,31,81.15,2545.75,One year,Mailed check,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
2232-DMLXU,0.5299903659838815,Medium Risk,0.46484210526315795,0.5104458877676644,Priority 2,1,55.2,55.2,Month-to-month,Mailed check,DSL,No,No,No,No,Yes,No,Yes,No
4811-JBUVU,0.28667685499410056,Low Risk,0.7570526315789474,0.4277895879695546,Priority 3,30,89.9,2723.15,Month-to-month,Credit card (automatic),Fiber optic,No,No,No,Yes,No,Yes,No,No
0945-TSONX,0.024124220305346774,Low Risk,0.7183157894736842,0.232381691055848,Priority 3,47,85.3,4107.25,Two year,Credit card (automatic),DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2651-ZCBXV,0.14378891462723495,Low Risk,0.9094736842105263,0.3734943455022223,Priority 3,54,108.0,5760.65,Two year,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,No
3316-UWXUY,0.16509266182998966,Low Risk,0.7873684210526316,0.35177538959678223,Priority 3,50,93.5,4747.5,Month-to-month,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,No,Yes,No,No
